,DATE,Series ID,Year,Period,Label,Value,Next Month Value,CPIAUCSL,CUUR0000SEHA,EXPGS,IMPGS,FEDFUNDS,GDI,GDP,LFWA64TTUSM647S,GASREGW,DSPI,SP500,LFP,EPR,EL,ClF,AWU,INDPRO,BOGZ1FA895050005Q,HLTHSCPCHCSA,UEL
256,1969-05-01,LNS14000000,1969,M05,1969 May,3.4,3.5,36.4,44.4,53.775,52.671,8.67,1007.398,1009.02,0.0,0.0,685.7,0.0,59.8,57.8,77412.0,80125.0,7.9,38.4443,105409.33333333333,0.0,2713.0
257,1969-06-01,LNS14000000,1969,M06,1969 Jun,3.5,3.5,36.6,44.5,53.775,52.671,8.9,1007.398,1009.02,0.0,0.0,693.9,0.0,60.1,58.0,77880.0,80696.0,7.7,38.8198,105409.33333333333,0.0,2816.0
258,1969-07-01,LNS14000000,1969,M07,1969 Jul,3.5,3.5,36.8,44.7,53.596,52.365,8.61,1028.459,1029.956,0.0,0.0,701.8,0.0,60.1,58.0,77959.0,80827.0,7.8,39.0248,107153.0,0.0,2868.0
259,1969-08-01,LNS14000000,1969,M08,1969 Aug,3.5,3.7,36.9,44.8,53.596,52.365,9.19,1028.459,1029.956,0.0,0.0,708.1,0.0,60.3,58.1,78250.0,81106.0,7.9,39.1145,107153.0,0.0,2856.0
260,1969-09-01,LNS14000000,1969,M09,1969 Sep,3.7,3.7,37.1,45.0,53.596,52.365,9.15,1028.459,1029.956,0.0,0.0,712.6,0.0,60.3,58.1,78250.0,81290.0,8.0,39.1057,107153.0,0.0,3040.0
261,1969-10-01,LNS14000000,1969,M10,1969 Oct,3.7,3.5,37.3,45.2,56.275,53.126,9.0,1039.539,1038.147,0.0,0.0,716.7,0.0,60.4,58.1,78445.0,81494.0,7.6,39.1171,104254.66666666667,0.0,3049.0
262,1969-11-01,LNS14000000,1969,M11,1969 Nov,3.5,3.5,37.5,45.3,56.275,53.126,8.85,1039.539,1038.147,0.0,0.0,721.0,0.0,60.2,58.1,78541.0,81397.0,8.0,38.7484,104254.66666666667,0.0,2856.0
263,1969-12-01,LNS14000000,1969,M12,1969 Dec,3.5,3.9,37.7,45.5,56.275,53.126,8.97,1039.539,1038.147,0.0,0.0,725.7,0.0,60.2,58.1,78740.0,81624.0,8.0,38.6444,104254.66666666667,0.0,2884.0
264,1970-01-01,LNS14000000,1970,M01,1970 Jan,3.9,4.2,37.9,45.6,57.031,53.517,8.98,1047.063,1051.2,0.0,0.0,732.1,0.0,60.4,58.0,78780.0,81981.0,7.9,37.9288,103460.0,0.0,3201.0
265,1970-02-01,LNS14000000,1970,M02,1970 Feb,4.2,4.4,38.1,45.8,57.031,53.517,8.98,1047.063,1051.2,0.0,0.0,737.4,0.0,60.4,57.9,78698.0,82151.0,8.0,37.9038,103460.0,0.0,3453.0
266,1970-03-01,LNS14000000,1970,M03,1970 Mar,4.4,4.6,38.3,46.0,57.031,53.517,7.76,1047.063,1051.2,0.0,0.0,742.0,0.0,60.6,57.9,78863.0,82498.0,8.3,37.8546,103460.0,0.0,3635.0
267,1970-04-01,LNS14000000,1970,M04,1970 Apr,4.6,4.8,38.5,46.1,60.411,55.204,8.1,1061.858,1067.375,0.0,0.0,753.8,0.0,60.6,57.9,78930.0,82727.0,8.2,37.7573,104947.66666666667,0.0,3797.0
268,1970-05-01,LNS14000000,1970,M05,1970 May,4.8,4.9,38.6,46.2,60.411,55.204,7.95,1061.858,1067.375,0.0,0.0,753.1,0.0,60.3,57.5,78564.0,82483.0,8.6,37.7133,104947.66666666667,0.0,3919.0
269,1970-06-01,LNS14000000,1970,M06,1970 Jun,4.9,5.0,38.8,46.4,60.411,55.204,7.61,1061.858,1067.375,0.0,0.0,756.6,0.0,60.2,57.3,78413.0,82484.0,8.6,37.5913,104947.66666666667,0.0,4071.0
270,1970-07-01,LNS14000000,1970,M07,1970 Jul,5.0,5.1,38.9,46.5,60.519,56.431000000000004,7.21,1079.478,1086.059,0.0,0.0,770.2,0.0,60.4,57.4,78726.0,82901.0,8.9,37.6836,106544.0,0.0,4175.0
271,1970-08-01,LNS14000000,1970,M08,1970 Aug,5.1,5.4,39.0,46.7,60.519,56.431000000000004,6.62,1079.478,1086.059,0.0,0.0,774.6,0.0,60.3,57.2,78624.0,82880.0,8.8,37.6164,106544.0,0.0,4256.0
272,1970-09-01,LNS14000000,1970,M09,1970 Sep,5.4,5.5,39.2,46.8,60.519,56.431000000000004,6.29,1079.478,1086.059,0.0,0.0,777.3,0.0,60.2,57.0,78498.0,82954.0,8.9,37.3571,106544.0,0.0,4456.0
273,1970-10-01,LNS14000000,1970,M10,1970 Oct,5.5,5.9,39.4,47.1,60.873,57.888,6.2,1083.461,1088.608,0.0,0.0,778.6,0.0,60.4,57.0,78685.0,83276.0,8.7,36.6098,102994.0,0.0,4591.0
274,1970-11-01,LNS14000000,1970,M11,1970 Nov,5.9,6.1,39.6,47.2,60.873,57.888,5.6,1083.461,1088.608,0.0,0.0,780.5,0.0,60.4,56.9,78650.0,83548.0,9.3,36.3881,102994.0,0.0,4898.0
275,1970-12-01,LNS14000000,1970,M12,1970 Dec,6.1,5.9,39.8,47.6,60.873,57.888,4.9,1083.461,1088.608,0.0,0.0,787.5,0.0,60.4,56.7,78594.0,83670.0,9.8,37.2237,102994.0,0.0,5076.0
276,1971-01-01,LNS14000000,1971,M01,1971 Jan,5.9,5.9,39.9,47.7,63.221,58.651,4.14,1121.847,1135.156,0.0,0.0,801.3,0.0,60.4,56.8,78864.0,83850.0,10.5,37.5101,112866.0,0.0,4986.0
277,1971-02-01,LNS14000000,1971,M02,1971 Feb,5.9,6.0,39.9,48.0,63.221,58.651,3.72,1121.847,1135.156,0.0,0.0,804.7,0.0,60.1,56.6,78700.0,83603.0,10.4,37.4386,112866.0,0.0,4903.0
278,1971-03-01,LNS14000000,1971,M03,1971 Mar,6.0,5.9,40.0,48.1,63.221,58.651,3.71,1121.847,1135.156,0.0,0.0,810.0,0.0,60.0,56.4,78588.0,83575.0,10.6,37.398,112866.0,0.0,4987.0
279,1971-04-01,LNS14000000,1971,M04,1971 Apr,5.9,5.9,40.1,48.3,62.894,63.296,4.16,1143.994,1156.271,0.0,0.0,814.9,0.0,60.1,56.6,78987.0,83946.0,10.9,37.608,116479.0,0.0,4959.0
280,1971-05-01,LNS14000000,1971,M05,1971 May,5.9,5.9,40.3,48.5,62.894,63.296,4.63,1143.994,1156.271,0.0,0.0,821.6,0.0,60.2,56.6,79139.0,84135.0,11.2,37.7989,116479.0,0.0,4996.0
281,1971-06-01,LNS14000000,1971,M06,1971 Jun,5.9,6.0,40.5,48.7,62.894,63.296,4.91,1143.994,1156.271,0.0,0.0,842.6,0.0,59.8,56.2,78757.0,83706.0,11.6,37.9574,116479.0,0.0,4949.0
282,1971-07-01,LNS14000000,1971,M07,1971 Jul,6.0,6.1,40.6,48.7,65.717,65.482,5.31,1165.451,1177.675,0.0,0.0,833.2,0.0,60.1,56.5,79305.0,84340.0,11.5,37.8472,119096.33333333333,0.0,5035.0
283,1971-08-01,LNS14000000,1971,M08,1971 Aug,6.1,6.0,40.7,48.9,65.717,65.482,5.57,1165.451,1177.675,0.0,0.0,838.5,0.0,60.2,56.6,79539.0,84673.0,11.5,37.6276,119096.33333333333,0.0,5134.0
284,1971-09-01,LNS14000000,1971,M09,1971 Sep,6.0,5.8,40.8,49.0,65.717,65.482,5.55,1165.451,1177.675,0.0,0.0,844.7,0.0,60.1,56.6,79689.0,84731.0,11.9,38.2391,119096.33333333333,0.0,5042.0
285,1971-10-01,LNS14000000,1971,M10,1971 Oct,5.8,6.0,40.9,49.2,60.019,61.939,5.2,1190.035,1190.297,0.0,0.0,848.8,0.0,60.1,56.6,79918.0,84872.0,12.6,38.5253,118847.0,0.0,4954.0
286,1971-11-01,LNS14000000,1971,M11,1971 Nov,6.0,6.0,41.0,49.3,60.019,61.939,4.91,1190.035,1190.297,0.0,0.0,852.5,0.0,60.4,56.8,80297.0,85458.0,12.0,38.6888,118847.0,0.0,5161.0
287,1971-12-01,LNS14000000,1971,M12,1971 Dec,6.0,5.8,41.1,49.4,60.019,61.939,4.14,1190.035,1190.297,0.0,0.0,860.2,0.0,60.4,56.8,80471.0,85625.0,11.5,39.1355,118847.0,0.0,5154.0
288,1972-01-01,LNS14000000,1972,M01,1972 Jan,5.8,5.7,41.2,49.6,68.639,72.173,3.51,1225.632,1230.609,0.0,0.0,859.4,0.0,60.2,56.7,80959.0,85978.0,12.1,40.0728,124918.66666666667,0.0,5019.0
289,1972-02-01,LNS14000000,1972,M02,1972 Feb,5.7,5.8,41.4,49.8,68.639,72.173,3.3,1225.632,1230.609,0.0,0.0,868.0,0.0,60.2,56.7,81108.0,86036.0,12.4,40.4789,124918.66666666667,0.0,4928.0
290,1972-03-01,LNS14000000,1972,M03,1972 Mar,5.8,5.7,41.4,49.8,68.639,72.173,3.83,1225.632,1230.609,0.0,0.0,872.9,0.0,60.5,56.9,81573.0,86611.0,12.3,40.761,124918.66666666667,0.0,5038.0
291,1972-04-01,LNS14000000,1972,M04,1972 Apr,5.7,5.7,41.5,50.0,67.152,71.409,4.17,1249.073,1266.369,0.0,0.0,873.9,0.0,60.4,56.9,81655.0,86614.0,12.4,41.1654,130868.0,0.0,4959.0
292,1972-05-01,LNS14000000,1972,M05,1972 May,5.7,5.7,41.6,50.1,67.152,71.409,4.27,1249.073,1266.369,0.0,0.0,882.2,0.0,60.4,57.0,81887.0,86809.0,12.3,41.1693,130868.0,0.0,4922.0
293,1972-06-01,LNS14000000,1972,M06,1972 Jun,5.7,5.6,41.7,50.3,67.152,71.409,4.46,1249.073,1266.369,0.0,0.0,886.4,0.0,60.4,57.0,82083.0,87006.0,12.4,41.2778,130868.0,0.0,4923.0
294,1972-07-01,LNS14000000,1972,M07,1972 Jul,5.6,5.6,41.8,50.4,71.453,74.09,4.55,1281.679,1290.566,0.0,0.0,896.0,0.0,60.4,57.0,82230.0,87143.0,11.8,41.2389,133476.33333333334,0.0,4913.0
295,1972-08-01,LNS14000000,1972,M08,1972 Aug,5.6,5.5,41.9,50.5,71.453,74.09,4.81,1281.679,1290.566,0.0,0.0,907.0,0.0,60.6,57.1,82578.0,87517.0,11.8,41.805,133476.33333333334,0.0,4939.0
296,1972-09-01,LNS14000000,1972,M09,1972 Sep,5.5,5.6,42.1,50.6,71.453,74.09,4.87,1281.679,1290.566,0.0,0.0,914.6,0.0,60.4,57.0,82543.0,87392.0,12.1,42.1288,133476.33333333334,0.0,4849.0
297,1972-10-01,LNS14000000,1972,M10,1972 Oct,5.6,5.3,42.2,50.8,76.129,79.19,5.05,1331.426,1328.904,0.0,0.0,938.6,0.0,60.3,57.0,82616.0,87491.0,11.7,42.6703,138610.0,0.0,4875.0
298,1972-11-01,LNS14000000,1972,M11,1972 Nov,5.3,5.2,42.4,50.9,76.129,79.19,5.06,1331.426,1328.904,0.0,0.0,951.8,0.0,60.3,57.2,82990.0,87592.0,11.4,43.1755,138610.0,0.0,4602.0
299,1972-12-01,LNS14000000,1972,M12,1972 Dec,5.2,4.9,42.5,51.1,76.129,79.19,5.33,1331.426,1328.904,0.0,0.0,959.2,0.0,60.5,57.3,83400.0,87943.0,11.4,43.6617,138610.0,0.0,4543.0
300,1973-01-01,LNS14000000,1973,M01,1973 Jan,4.9,5.0,42.7,51.5,83.959,85.36,5.94,1370.82,1377.49,0.0,0.0,957.1,0.0,60.0,57.1,83161.0,87487.0,11.0,43.9783,147561.33333333334,0.0,4326.0
301,1973-02-01,LNS14000000,1973,M02,1973 Feb,5.0,4.9,43.0,51.7,83.959,85.36,6.58,1370.82,1377.49,0.0,0.0,969.3,0.0,60.5,57.5,83912.0,88364.0,10.5,44.6103,147561.33333333334,0.0,4452.0
302,1973-03-01,LNS14000000,1973,M03,1973 Mar,4.9,5.0,43.4,51.9,83.959,85.36,7.09,1370.82,1377.49,0.0,0.0,979.7,0.0,60.8,57.8,84452.0,88846.0,10.6,44.6294,147561.33333333334,0.0,4394.0
303,1973-04-01,LNS14000000,1973,M04,1973 Apr,5.0,4.9,43.7,52.0,91.923,89.468,7.12,1399.5109999999997,1413.887,0.0,0.0,988.3,0.0,60.8,57.7,84559.0,89018.0,10.0,44.568,151815.66666666666,0.0,4459.0
304,1973-05-01,LNS14000000,1973,M05,1973 May,4.9,4.9,43.9,52.3,91.923,89.468,7.84,1399.5109999999997,1413.887,0.0,0.0,995.0,0.0,60.6,57.7,84648.0,88977.0,10.1,44.8608,151815.66666666666,0.0,4329.0
305,1973-06-01,LNS14000000,1973,M06,1973 Jun,4.9,4.8,44.2,52.4,91.923,89.468,8.49,1399.5109999999997,1413.887,0.0,0.0,1003.7,0.0,60.9,58.0,85185.0,89548.0,9.6,44.9186,151815.66666666666,0.0,4363.0
306,1973-07-01,LNS14000000,1973,M07,1973 Jul,4.8,4.8,44.2,52.5,97.57599999999998,91.139,10.4,1431.358,1433.838,0.0,0.0,1009.8,0.0,60.9,57.9,85299.0,89604.0,9.6,45.085,150077.33333333334,0.0,4305.0
307,1973-08-01,LNS14000000,1973,M08,1973 Aug,4.8,4.8,45.0,52.8,97.57599999999998,91.139,10.5,1431.358,1433.838,0.0,0.0,1018.1,0.0,60.7,57.8,85204.0,89509.0,9.8,45.0221,150077.33333333334,0.0,4305.0
308,1973-09-01,LNS14000000,1973,M09,1973 Sep,4.8,4.6,45.2,53.0,97.57599999999998,91.139,10.78,1431.358,1433.838,0.0,0.0,1027.4,0.0,60.8,57.9,85488.0,89838.0,9.4,45.3801,150077.33333333334,0.0,4350.0
309,1973-10-01,LNS14000000,1973,M10,1973 Oct,4.6,4.8,45.6,53.2,107.62,98.669,10.01,1475.2339999999997,1476.289,0.0,0.0,1042.3,0.0,60.9,58.1,85987.0,90131.0,10.2,45.7462,155304.33333333334,0.0,4144.0
310,1973-11-01,LNS14000000,1973,M11,1973 Nov,4.8,4.9,45.9,53.4,107.62,98.669,10.03,1475.2339999999997,1476.289,0.0,0.0,1052.5,0.0,61.2,58.2,86320.0,90716.0,9.9,45.9548,155304.33333333334,0.0,4396.0
311,1973-12-01,LNS14000000,1973,M12,1973 Dec,4.9,5.1,46.3,53.6,107.62,98.669,9.95,1475.2339999999997,1476.289,0.0,0.0,1057.3,0.0,61.2,58.2,86401.0,90890.0,9.5,45.8252,155304.33333333334,0.0,4489.0
312,1974-01-01,LNS14000000,1974,M01,1974 Jan,5.1,5.2,46.8,53.9,116.709,110.315,9.65,1491.146,1491.209,0.0,0.0,1059.6,0.0,61.3,58.2,86555.0,91199.0,9.5,45.5207,152321.33333333334,0.0,4644.0
313,1974-02-01,LNS14000000,1974,M02,1974 Feb,5.2,5.1,47.3,54.2,116.709,110.315,8.97,1491.146,1491.209,0.0,0.0,1063.9,0.0,61.4,58.2,86754.0,91485.0,9.6,45.3825,152321.33333333334,0.0,4731.0
314,1974-03-01,LNS14000000,1974,M03,1974 Mar,5.1,5.1,47.8,54.4,116.709,110.315,9.35,1491.146,1491.209,0.0,0.0,1068.6,0.0,61.3,58.2,86819.0,91453.0,9.7,45.3798,152321.33333333334,0.0,4634.0
315,1974-04-01,LNS14000000,1974,M04,1974 Apr,5.1,5.1,48.1,54.6,126.668,129.382,10.51,1520.365,1530.0559999999998,0.0,0.0,1075.3,0.0,61.1,58.0,86669.0,91287.0,9.8,45.247,158240.66666666666,0.0,4618.0
316,1974-05-01,LNS14000000,1974,M05,1974 May,5.1,5.4,48.6,54.7,126.668,129.382,11.31,1520.365,1530.0559999999998,0.0,0.0,1084.8,0.0,61.2,58.0,86891.0,91596.0,9.6,45.6083,158240.66666666666,0.0,4705.0
317,1974-06-01,LNS14000000,1974,M06,1974 Jun,5.4,5.5,49.0,55.0,126.668,129.382,11.93,1520.365,1530.0559999999998,0.0,0.0,1091.8,0.0,61.2,58.0,86941.0,91868.0,9.7,45.5216,158240.66666666666,0.0,4927.0
318,1974-07-01,LNS14000000,1974,M07,1974 Jul,5.5,5.5,49.3,55.2,126.63799999999999,133.61,12.92,1556.456,1560.026,0.0,0.0,1104.1,0.0,61.4,58.0,87149.0,92212.0,9.9,45.6136,158612.33333333334,0.0,5063.0
319,1974-08-01,LNS14000000,1974,M08,1974 Aug,5.5,5.9,49.9,55.4,126.63799999999999,133.61,12.01,1556.456,1560.026,0.0,0.0,1114.1,0.0,61.2,57.8,87037.0,92059.0,9.8,45.1303,158612.33333333334,0.0,5022.0
320,1974-09-01,LNS14000000,1974,M09,1974 Sep,5.9,6.0,50.6,55.7,126.63799999999999,133.61,11.34,1556.456,1560.026,0.0,0.0,1124.5,0.0,61.4,57.7,87051.0,92488.0,9.6,45.1377,158612.33333333334,0.0,5437.0
321,1974-10-01,LNS14000000,1974,M10,1974 Oct,6.0,6.6,51.0,56.0,136.585,136.552,10.06,1583.1539999999998,1599.679,0.0,0.0,1136.2,0.0,61.3,57.6,86995.0,92518.0,9.9,44.995,159638.33333333334,0.0,5523.0
322,1974-11-01,LNS14000000,1974,M11,1974 Nov,6.6,7.2,51.5,56.2,136.585,136.552,9.45,1583.1539999999998,1599.679,0.0,0.0,1138.6,0.0,61.3,57.3,86626.0,92766.0,9.6,43.5148,159638.33333333334,0.0,6140.0
323,1974-12-01,LNS14000000,1974,M12,1974 Dec,7.2,8.1,51.9,56.5,136.585,136.552,8.53,1583.1539999999998,1599.679,0.0,0.0,1147.8,0.0,61.2,56.9,86144.0,92780.0,10.1,41.9503,159638.33333333334,0.0,6636.0
324,1975-01-01,LNS14000000,1975,M01,1975 Jan,8.1,8.1,52.3,56.8,141.369,124.88799999999999,7.13,1600.724,1616.116,0.0,0.0,1154.2,0.0,61.4,56.4,85627.0,93128.0,10.7,41.3689,149826.66666666666,0.0,7501.0
325,1975-02-01,LNS14000000,1975,M02,1975 Feb,8.1,8.6,52.6,57.1,141.369,124.88799999999999,6.24,1600.724,1616.116,0.0,0.0,1161.1,0.0,61.0,56.1,85256.0,92776.0,11.7,40.4252,149826.66666666666,0.0,7520.0
326,1975-03-01,LNS14000000,1975,M03,1975 Mar,8.6,8.8,52.8,57.2,141.369,124.88799999999999,5.54,1600.724,1616.116,0.0,0.0,1166.0,0.0,61.2,56.0,85187.0,93165.0,11.8,39.9804,149826.66666666666,0.0,7978.0
327,1975-04-01,LNS14000000,1975,M04,1975 Apr,8.8,9.0,53.0,57.4,136.827,115.245,5.49,1637.9710000000002,1651.853,0.0,0.0,1191.4,0.0,61.3,55.9,85189.0,93399.0,12.9,40.0572,149709.33333333334,0.0,8210.0
328,1975-05-01,LNS14000000,1975,M05,1975 May,9.0,8.8,53.1,57.6,136.827,115.245,5.22,1637.9710000000002,1651.853,0.0,0.0,1265.1,0.0,61.5,56.0,85451.0,93884.0,13.4,39.9402,149709.33333333334,0.0,8433.0
329,1975-06-01,LNS14000000,1975,M06,1975 Jun,8.8,8.6,53.5,57.8,136.827,115.245,5.55,1637.9710000000002,1651.853,0.0,0.0,1230.2,0.0,61.2,55.8,85355.0,93575.0,15.3,40.1927,149709.33333333334,0.0,8220.0
330,1975-07-01,LNS14000000,1975,M07,1975 Jul,8.6,8.4,54.0,58.0,134.098,122.055,6.1,1700.816,1709.82,0.0,0.0,1221.6,0.0,61.3,56.0,85894.0,94021.0,15.0,40.6115,162251.33333333334,0.0,8127.0
331,1975-08-01,LNS14000000,1975,M08,1975 Aug,8.4,8.4,54.2,58.3,134.098,122.055,6.14,1700.816,1709.82,0.0,0.0,1235.1,0.0,61.3,56.1,86234.0,94162.0,15.6,41.0114,162251.33333333334,0.0,7928.0
332,1975-09-01,LNS14000000,1975,M09,1975 Sep,8.4,8.4,54.6,58.5,134.098,122.055,6.24,1700.816,1709.82,0.0,0.0,1244.2,0.0,61.2,56.1,86279.0,94202.0,16.1,41.5422,162251.33333333334,0.0,7923.0
333,1975-10-01,LNS14000000,1975,M10,1975 Oct,8.4,8.3,54.9,58.8,142.531,128.73,5.82,1746.705,1761.831,0.0,0.0,1256.7,0.0,61.2,56.1,86370.0,94267.0,15.4,41.7224,169424.33333333334,0.0,7897.0
334,1975-11-01,LNS14000000,1975,M11,1975 Nov,8.3,8.2,55.3,59.1,142.531,128.73,5.22,1746.705,1761.831,0.0,0.0,1263.8,0.0,61.1,56.0,86456.0,94250.0,16.6,41.7797,169424.33333333334,0.0,7794.0
335,1975-12-01,LNS14000000,1975,M12,1975 Dec,8.2,7.9,55.6,59.4,142.531,128.73,5.2,1746.705,1761.831,0.0,0.0,1272.0,0.0,61.1,56.1,86665.0,94409.0,16.5,42.3462,169424.33333333334,0.0,7744.0
336,1976-01-01,LNS14000000,1976,M01,1976 Jan,7.9,7.7,55.8,59.6,143.588,138.938,4.87,1801.802,1820.487,0.0,0.0,1285.2,0.0,61.3,56.4,87400.0,94934.0,16.6,42.9082,182643.33333333334,0.0,7534.0
337,1976-02-01,LNS14000000,1976,M02,1976 Feb,7.7,7.6,55.9,60.0,143.588,138.938,4.77,1801.802,1820.487,0.0,0.0,1294.9,0.0,61.3,56.5,87672.0,94998.0,16.3,43.3407,182643.33333333334,0.0,7326.0
338,1976-03-01,LNS14000000,1976,M03,1976 Mar,7.6,7.7,56.0,60.3,143.588,138.938,4.84,1801.802,1820.487,0.0,0.0,1300.7,0.0,61.3,56.7,87985.0,95215.0,16.5,43.4281,182643.33333333334,0.0,7230.0
339,1976-04-01,LNS14000000,1976,M04,1976 Apr,7.7,7.4,56.1,60.5,146.621,147.116,4.82,1831.4000000000003,1852.332,0.0,0.0,1305.4,0.0,61.6,56.8,88416.0,95746.0,15.9,43.6518,188020.33333333334,0.0,7330.0
340,1976-05-01,LNS14000000,1976,M05,1976 May,7.4,7.6,56.4,60.7,146.621,147.116,5.29,1831.4000000000003,1852.332,0.0,0.0,1311.7,0.0,61.5,57.0,88794.0,95847.0,15.0,43.8315,188020.33333333334,0.0,7053.0
341,1976-06-01,LNS14000000,1976,M06,1976 Jun,7.6,7.8,56.7,61.0,146.621,147.116,5.48,1831.4000000000003,1852.332,0.0,0.0,1318.7,0.0,61.5,56.8,88563.0,95885.0,16.9,43.8775,188020.33333333334,0.0,7322.0
342,1976-07-01,LNS14000000,1976,M07,1976 Jul,7.8,7.8,57.0,61.3,151.775,155.848,5.31,1869.193,1886.558,0.0,0.0,1332.9,0.0,61.8,57.0,89093.0,96583.0,15.7,44.1248,191146.33333333334,0.0,7490.0
343,1976-08-01,LNS14000000,1976,M08,1976 Aug,7.8,7.6,57.3,61.5,151.775,155.848,5.29,1869.193,1886.558,0.0,0.0,1343.0,0.0,61.8,57.0,89223.0,96741.0,15.6,44.4262,191146.33333333334,0.0,7518.0
344,1976-09-01,LNS14000000,1976,M09,1976 Sep,7.6,7.7,57.6,61.8,151.775,155.848,5.25,1869.193,1886.558,0.0,0.0,1350.8,0.0,61.6,56.9,89173.0,96553.0,15.2,44.5711,191146.33333333334,0.0,7380.0
345,1976-10-01,LNS14000000,1976,M10,1976 Oct,7.7,7.8,57.9,62.1,156.076,162.68,5.02,1908.639,1934.273,0.0,0.0,1355.5,0.0,61.6,56.9,89274.0,96704.0,15.2,44.56,195743.33333333334,0.0,7430.0
346,1976-11-01,LNS14000000,1976,M11,1976 Nov,7.8,7.8,58.1,62.3,156.076,162.68,4.95,1908.639,1934.273,0.0,0.0,1374.0,0.0,61.9,57.0,89634.0,97254.0,15.3,45.2454,195743.33333333334,0.0,7620.0
347,1976-12-01,LNS14000000,1976,M12,1976 Dec,7.8,7.5,58.4,62.6,156.076,162.68,4.65,1908.639,1934.273,0.0,0.0,1386.9,0.0,61.8,57.0,89803.0,97348.0,15.1,45.731,195743.33333333334,0.0,7545.0
348,1977-01-01,LNS14000000,1977,M01,1977 Jan,7.5,7.6,58.7,63.2,155.354,176.433,4.61,1960.906,1988.648,135212700.0,0.0,1392.2,0.0,61.6,57.0,89928.0,97208.0,15.2,45.4156,207138.66666666666,0.0,7280.0
349,1977-02-01,LNS14000000,1977,M02,1977 Feb,7.6,7.4,59.3,63.4,155.354,176.433,4.68,1960.906,1988.648,135414800.0,0.0,1390.7,0.0,61.9,57.2,90342.0,97785.0,14.7,46.1358,207138.66666666666,0.0,7443.0
350,1977-03-01,LNS14000000,1977,M03,1977 Mar,7.4,7.2,59.6,63.7,155.354,176.433,4.69,1960.906,1988.648,135625400.0,0.0,1417.2,0.0,62.0,57.4,90808.0,98115.0,14.5,46.7158,207138.66666666666,0.0,7307.0
351,1977-04-01,LNS14000000,1977,M04,1977 Apr,7.2,7.0,60.0,64.0,161.906,183.042,4.73,2035.2079999999999,2055.909,135783000.0,0.0,1427.7,0.0,62.1,57.6,91271.0,98330.0,14.4,47.1719,219498.66666666666,0.0,7059.0
352,1977-05-01,LNS14000000,1977,M05,1977 May,7.0,7.2,60.2,64.3,161.906,183.042,5.35,2035.2079999999999,2055.909,136108500.0,0.0,1435.2,0.0,62.2,57.8,91754.0,98665.0,14.9,47.541,219498.66666666666,0.0,6911.0
353,1977-06-01,LNS14000000,1977,M06,1977 Jun,7.2,6.9,60.5,64.6,161.906,183.042,5.39,2035.2079999999999,2055.909,136288000.0,0.0,1449.2,0.0,62.4,57.9,91959.0,99093.0,14.4,47.9063,219498.66666666666,0.0,7134.0
354,1977-07-01,LNS14000000,1977,M07,1977 Jul,6.9,7.0,60.8,64.9,162.325,182.904,5.42,2097.868,2118.473,136551400.0,0.0,1466.1,0.0,62.1,57.8,92084.0,98913.0,14.3,47.9714,228912.66666666666,0.0,6829.0
355,1977-08-01,LNS14000000,1977,M08,1977 Aug,7.0,6.8,61.1,65.2,162.325,182.904,5.9,2097.868,2118.473,136722500.0,0.0,1478.9,0.0,62.3,58.0,92441.0,99366.0,13.9,48.0157,228912.66666666666,0.0,6925.0
356,1977-09-01,LNS14000000,1977,M09,1977 Sep,6.8,6.8,61.3,65.6,162.325,182.904,6.14,2097.868,2118.473,136880300.0,0.0,1492.6,0.0,62.3,58.1,92702.0,99453.0,14.0,48.2097,228912.66666666666,0.0,6751.0
357,1977-10-01,LNS14000000,1977,M10,1977 Oct,6.8,6.8,61.6,65.9,157.809,187.391,6.47,2155.534,2164.27,137168300.0,0.0,1510.4,0.0,62.4,58.2,93052.0,99815.0,13.7,48.2839,233621.66666666666,0.0,6763.0
358,1977-11-01,LNS14000000,1977,M11,1977 Nov,6.8,6.4,62.0,66.3,157.809,187.391,6.51,2155.534,2164.27,137298500.0,0.0,1531.2,0.0,62.8,58.6,93761.0,100576.0,13.6,48.3755,233621.66666666666,0.0,6815.0
359,1977-12-01,LNS14000000,1977,M12,1977 Dec,6.4,6.4,62.3,66.7,157.809,187.391,6.56,2155.534,2164.27,137436500.0,0.0,1545.0,0.0,62.7,58.7,94105.0,100491.0,13.6,48.4573,233621.66666666666,0.0,6386.0
360,1978-01-01,LNS14000000,1978,M01,1978 Jan,6.4,6.3,62.7,67.1,164.601,203.282,6.7,2199.97,2202.76,137646000.0,0.0,1547.4,0.0,62.8,58.8,94384.0,100873.0,12.9,47.7512,237472.33333333334,0.0,6489.0
361,1978-02-01,LNS14000000,1978,M02,1978 Feb,6.3,6.3,63.0,67.5,164.601,203.282,6.78,2199.97,2202.76,137897700.0,0.0,1563.8,0.0,62.7,58.8,94519.0,100837.0,12.5,48.0098,237472.33333333334,0.0,6318.0
362,1978-03-01,LNS14000000,1978,M03,1978 Mar,6.3,6.1,63.4,67.8,164.601,203.282,6.79,2199.97,2202.76,138043800.0,0.0,1587.1,0.0,62.8,58.8,94755.0,101092.0,12.4,48.9358,237472.33333333334,0.0,6337.0
363,1978-04-01,LNS14000000,1978,M04,1978 Apr,6.1,6.0,63.9,68.2,186.215,208.84,6.89,2309.587,2331.633,138159600.0,0.0,1604.6,0.0,63.0,59.2,95394.0,101574.0,12.3,49.9074,258797.33333333334,0.0,6180.0
